"HolderAddress","Balance","PendingBalanceUpdate"
"0x9bb5becafddb1b66bdc2896f305e8676787fe5e3","19538.654728811","No"
"0x9be2fe06e9b7530b36675407476db3d4bb72de3f","2640","No"
"0x9be32a385578b37f26fc26dc208aa8c91e2e9e90","13262.782634519","No"
"0x9be9ae0613e38ed0fe3860e4af35aca913c3d427","1013.627039096","No"
"0x9c2b43a95de97eba51c776a80a381194b6a6377a","5456.154310348","No"
"0x9c46e043334842c8769503b056182f5a80592cf3","127.887035756","No"
"0x9c61b306b786f432b3a600e7832d9566277f8f55","1698.717341823","No"
"0x9c9d139981ee626dd9c54d42a45ab15c05cca63f","25277.508516588","No"
"0x9d2248d4a414e13437e24a9886057d4cf6e9bfa4","3661.094516469","No"
"0x9d31474d0f38c8cbffd28ca97505c5b402aeb74a","237.726086434","No"
"0x9d45a8ffa6730f90e99b1ae7bac9ed305a3adcd0","396","No"
"0x9d5d2c6f36748da72723526b8f778fcbe6a16e60","1980","No"
"0x9dc9172b804b7380ba54d001316d913cc76bd423","880","No"
"0x9e031ab4c0f6e9d4f9d1748abaab3142b938416a","137.090277377","No"
"0x9e12c6fa2b7ba6648e6159cdbe55b12b6e27d78d","197.223681181","No"
"0x9f205fafd8b499d536d1d9886bce55c3a73d6892","1874.688294144","No"
"0x9f2e6ef80cec8cfb84b450e55cca0d73ce097c93","7301.36","No"
"0x9f98cdcb96446dcedb4100ef51f485be6028812a","8622.298222794","No"
"0x9fa1d50dcf9432f0c87084f5c3d2729b839c12b3","418","No"
"0xa049d1a92525df296b845ca84e3cd403560b1b33","1028.2272","No"
"0xa05d1853a0cd921002b74d66b7e5125dd04e343b","1582.768","No"
"0xa08bc4f5cad5be67a6b0738bf6099eb4c5d751e0","14369.344","No"
"0xa109f72a062eb2a2d568b83509b0c03fc16ae6c3","5136.4016","No"
"0xa149f8bf418d9b130e5418a6d0fddc15f382cf91","2951.448737587","No"
"0xa1947af3627aabe286c18e6f05a2ef5d395f0b1e","3994.313802556","No"
"0xa1f8ba76fdb0d8831ddf7c30662df4db18591143","1603.665509491","No"
"0xa278483b803272ba0ef19f5b960fdc3f7fb4fe9c","276.601537576","No"
"0xa3218ea6d319ae803a5626e8d90ee37fdba19cd1","1760","No"
"0xa3cd66f12e6a7bcd897591953e5c6fcf608a4c00","10554.16143311","No"
"0xa4515c7cd1a6e063de93f4a3c089ad7fcd707053","48613.312112622","No"
"0xa4be7763c7113988da244315f766aca013a4ef8b","499.778970588","No"
"0xa4ebdc759cee67d1def26a08ea34789c72db7dc6","2449.04","No"
"0xa5053c17ab57e8b9df30f540206dc8564e1d34e8","1760","No"
"0xa51b9fcac921e43376f362642a6502d09f4be21f","0.695532601","No"
"0xa53acec04f2c3b50190811ce948c009ccf7a634b","3520","No"
"0xa55c15492b264584fc9d2ad2e51fd718a4dcd5c7","3771.203061253","No"
"0xa57dbf5708f3fcffcfc3f69f6bc0e2f969908717","2129.184586596","No"
"0xa5d0dfe12052488a4d637ea2eef53a7d83f9f13e","679.870749072","No"
"0xa629acc383e8a2e7f7f9a6959f28bf734a5f5800","1073.956596747","No"
"0xa6343dad5aba4a4f2522628473b5c2d574e0f6c1","1846.10689041","No"
"0xa66c816a1c34741393777b3efe8a10a0e3bf015b","116.338346211","No"
"0xa6a98a09f53a074926242009e90290013a44b7a4","880","No"
"0xa6d58c2a21cdc5edb84bd6f1727f061f557a4a7e","4796.88","No"
"0xa7c6566d9a51f2b29aa2014a4720fbeff85ed379","440","No"
"0xa7fb3c29fe407c19068c690ccb703adceff69bb9","9463.914340624","No"
"0xa823a01164588cabe98727972632deda595ab784","1452","No"
"0xa86b1e00c14bc090fddb01168e023a0e7a128b00","77.867394942","No"
"0xa894dc2563fc31e0c7eea877c6c47d39eb0fb272","40.48","No"
"0xa8db06967e38f3576e85c55414ac55a22f767f3c","888.264072651","No"
"0xa9089056ab6ed345445c157c3d131fc48b848415","3997.775287599","No"
"0xa94ac4c5df60e867d871df1575b7542319666ab8","1749.318546422","No"
"0xa9881ee90390984a2476ef62e149310651c44d99","668.8","No"
"0xa99c18c8f241b3e62c4ba5c5c2fe1ef785ffab15","1633.453005522","No"
"0xa9de0431463795d485d88d9bda19fcd07a956bd8","179.100917717","No"
"0xaa19bc1093ec1f2deb40ba38f8f75d9a58b9a4e6","309.854336949","No"
"0xaa2d75b4cf8c24d8247f522ec0a4b14674b92ac5","14080","No"
"0xaa4c3c9c91eebdf478d8c6cb94edb00fd8198bd6","357.931222762","No"
"0xaa5fc5ed74f1b2f78f568adc7b094ef731df1e00","660","No"
"0xaa8fb3b045a965523287de7c11fb376c1f11c337","14.552496596","No"
"0xaa998d527e6b27b074fd81b501a8a3c1a2225eef","3603.6968","No"
"0xaabf8a34005be0776326e5b0c739fc1e83fe6539","5000","No"
"0xaac6147b336f6253f036271b09ada1cf3b098946","36.96","No"
"0xaae7d73a8f09e2380de3c697ae4873c85d8c3002","157.234496881","No"
"0xab081f3df878598facf21741e4c14f8875991c41","847.796124322","No"
"0xab490b8ef45dad0371805abc37037be80dca8a85","300.08","No"
"0xaba6ef8f8aaa7ad545ffb507bdc7e1e48f4ee6e5","300.08","No"
"0xac1201af61921320846ae4c430a22f1e97728f42","1983.788042314","No"
"0xac5cd0260db92064962fc5d9e733b2a28e0ffb16","107.927985571","No"
"0xac8ea39d9fea940332698d74c306d978060a50ab","352","No"
"0xaca05f5f0815ab11064578c892258f8d517c1113","114.507602047","No"
"0xad014872e56cd7facd420e49d28f8dd9450b4e04","84.358799033","No"
"0xad5991ea5ded8714b8e68aca43b68629e4904bdd","216.832","No"
"0xad7cd807fc07f1753d657c2647d7970f6b9eb96b","5759.42683003","No"
"0xade3acc944a8c4d755e8a6bdeaf971e9873390aa","44","No"
"0xae092aa3973d175e936a0f24d12e54fc05adf997","2391.464096591","No"
"0xae923173f63e91969067e6ba801141ef22ebec27","855.116306696","No"
"0xaf084252945b6a71a7ef5579c187de9c436041d5","80526.886107937","No"
"0xaf15991d81a2bf51e3d2ebcd9631432a3820963c","880","No"
"0xaf339cab83d23cc6d16e0ba77beb743e5b9e116b","180.928","No"
"0xaf82a6763807ac76fce65317f09b4563fbe69274","4152.8784","No"
"0xaf93be33927619e662e3fc4c87ca95c651d28b9c","100.044050514","No"
"0xaff0f99f6b07b03fe992199eeafc4b78a56f56c3","201.229660621","No"
"0xaffb24084d2ba360ba41a0128e876e65a745301c","8313.052423535","No"
"0xb00b5bc4a2840c0e2cf5497aba9f518e37655377","925.980791552","No"
"0xb0803185fedfbecf72dadfa6f7e04ca90d938404","48.068125827","No"
"0xb0a6b37fb0e4d1789eca2e886533559fe8146911","79.2","No"
"0xb0e83cd4558fbc52493ed031f63be0152ed73716","1450","No"
"0xb17fcb82208a2265752819bd886f9c17e7719051","0.483441666","No"
"0xb1a14079e6b1a17987a795305688464f0c55bd3f","962.152594321","No"
"0xb224e160df182a54cb72eca3a65cee618d488071","3550.863827926","No"
"0xb2661690b5bd21366adc7b464ae63b3450fd6600","494.268326267","No"
"0xb29049664f9abb03213bef37cc603f7a48848017","70.4","No"
"0xb2a51b9ac10ed3e601d7c3d2b271fb2d8ec42311","1071.048","No"
"0xb3065f06c8b6d4dde72e7cd35f1d6cdde0bf2de1","352","No"
"0xb34755eaf6df624d8fef7f70c77708cd964127ad","1591.10812269","No"
"0xb3732d1ba92fb1ac86c5387e1f396a1f056d632c","132","No"
"0xb3761c01c102aa275764a46aac76647f075362fa","3741.88094899","No"
"0xb3d8ee780421f8d3c5b5c2509047264d4c1ed3a6","2039.84","No"
"0xb4322813d5b636c801271ee8aad953a2636d4f7d","2492.631243667","No"
"0xb45813131f3ee35744a129ed2f46629825e1e657","91.51057718","No"
"0xb48d58b265969cd7059f304ddae64b31a4a124d8","29.674035402","No"
"0xb492c22d58f252c38452ffc9bbd729fa8bbee783","2929.396375721","No"
"0xb4c585be89824abf4810f89aa6f7798e5640c1f5","25048.19008862","No"
"0xb518259706ce4e5b41d833ad7776bbb318ee4ded","1576.08","No"
"0xb51be213d61546e98653c079920a4cf69ae61249","64224.94565703","No"
"0xb551a9cfcebd630bd682994d78599a40c4a84aa1","3352.796154437","No"
"0xb564177bccdba2f8d09e04e955e15fc828faa219","1885.321186483","No"
"0xb572c38c4b826548c530c576ccd3c90e37dbcbe8","440","No"
"0xb59e2913a3b6fb728ef20bc715e967daedd43aab","132","No"
"0xb6029f64da9b1d8d5905684ff0907416236c418b","264.940362141","No"
"0xb63dff25a7824254d8da565d51f107962adc6e24","798.080462535","No"
"0xb654c42e33486bf569b7dc6c83cefb848f80c56d","1215.073252305","No"
"0xb6587d599f5679d3bc08b12c2ae4704f516bc974","195.09072","No"
"0xb6cfe8f4449e9767b95caa7f0eaac57adb2979b6","7586.329425993","No"
"0xb71756b3b4b254e321a69ea309b122cdf9966376","230.957816154","No"
"0xb734980b5f178dccc9f0d52b444fcafc1be47611","254.82701269","No"
"0xb78af34389c13d38a4789ec4c79e19b2e3e868c3","461.943776235","No"
"0xb7d0335b66cbefdbde2dc18f76d250221fa67edc","264","No"
"0xb7d7ef79947dd378200a07b822057a0e04c21b09","22141.48728958","No"
"0xb7ea9929e8cec6f4cf8a3d2697972f291e69e22e","1634.268139882","No"
"0xb8170d3ffaf4d284bc2c3c2fecf9ac9038b85d98","4095268.06110128","No"
"0xb880dca6116d70e1de4dadf10c28bfc1e3a73966","2288","No"
"0xb8ac0a001b494e432340854b3096e0e58f05b17f","2172.918634011","No"
"0xb8ead410f0b7584225d25813700cbcc6672b5457","4400","No"
"0xb91b0b02cf84a74e9133fe17d8e38ea71ac67665","193.939647463","No"
"0xb92fa0008a95e66c9220e7de440f31a7e3d50e32","99.23750132","No"
"0xb946c003bb2f6a12b8ab034c36988253d5d5fb92","103.700491497","No"
"0xb959897ac258b39c471eee2bdf9633de6d99cf14","18480","No"
"0xb9b856228eb11dbd1438f30e1ee78a6b63b12965","210.99339823","No"
"0xb9c4df1907b8a6be0eaea687a14401a54ec6612b","1065.55768","No"
"0xb9c8bda8eb3f0c86e378e805da514ddb98d7366e","5048.474996706","No"
"0xb9f668dfe79b7e02be85018847c00f866ef1debb","5329.815975039","No"
"0xba2d275ca7054d2bf48ae1a2db08a8aa2acc6e7f","367.010148867","No"
"0xba4abe7db1f3c12e6f1a09770043d7a6fe215074","7297.973522675","No"
"0xba66cdcec64c04789ac7eef781e84369b5f4929d","1521.851294262","No"
"0xba7040a32a629218c9db447cdeb7992941a9e1db","1760","No"
"0xba9368f17b3fa6266e8b1ef41f4a8acca402d217","88","No"
"0xbb106562aa341ceecc7b99b7bb5381a50ee5a4ce","1144","No"
"0xbb1b9d92ee7698d6c7fed5736d986a067a0151ed","57.2","No"
"0xbb7b1fa37be2354edfdb8dca345682bc2f581a0d","586.08","No"
"0xbbf0e624380d0f794056cc777109ecb84aa88bf7","3.36E-07","No"
"0xbc8af76dc4c9706e5877351ad8d28ef3ecb7dfe1","1152.067781488","No"
"0xbcb17f3fdc5c5b2fec3772296da11c5bab5ab39e","4609.261328276","No"
"0xbcda8d1fb120f93fd18251184855afd677786586","924","No"
"0xbcde62c0df749c2047eab734fa793cb61abfde15","7979.59349554","No"
"0xbd1ded8290ab6c9dc1d9d7decc19066a33088b15","426.05112","No"
"0xbd9ec3b27016e3a3de7cd0a01917fa38a6760f14","4488","No"
"0xbdf67cf8aa412e47785c4c0d74e86b2642b2f9e6","3036","No"
"0xbe07445878e8cf792cc33a453c349266b56013ad","24.64","No"
"0xbeb06dbbfe5c54a3fbb1a53e739044e7fd0e89ab","93.937618919","No"
"0xbeb77e633e6200436453668d3853cd26e338082e","101.03696046","No"
"0xbeed46a7cea42f4dc8dd2241543e52caafc1cfca","18496.72","No"
"0xbf827f8925a71b2120a5ea909376c76f1d5b9ddb","5940.183447213","No"
"0xbf8aaff3c7c231a6ff5a15c2310525c86281a73c","0.606586304","No"
"0xbfc82f98bbdbf33f71541f65675fdd70e9ea8f36","961.629528659","No"
"0xc064f61ffc61d90dbcee42292b3539d054e5bcd2","97.768192696","No"
"0xc0d340dc3a9765920c0e85079a19989f4adcc26d","403.100589093","No"
"0xc0d56396807df7084f7cbb4e17217be48a906fac","264","No"
"0xc10ccc320b4a810e36efa58491b282e14c7d541e","496.728375888","No"
"0xc12a2cf3d7c5901f42ca1e89d2da91e14274d6c7","124.922277796","No"
"0xc153051196b316e1365776d88f2b402afcfc7c38","1372.142790266","No"
"0xc1592a972f3152a131574f30b08d5a547cedd350","11172.48","No"
"0xc178b7f8bd2d289aae0e6b269508cf91f31cc6c6","13000","No"
"0xc1b436ce920173c7fd31aa537ed4868fd5b52551","3520","No"
"0xc277926cde469d134cf5c3f41587a03da929e6ba","97.216137585","No"
"0xc2be43a1eb7aee9eb64b12b72b9e6ddedf4d4fcd","513.910898722","No"
"0xc2f217d175ec64ba780766dd9f2e117603ba8900","175.898529049","No"
"0xc309844f3d1513d3319456cbbfd701e8c763a60a","289.5684","No"
"0xc392a0286e83f20079529541976ba21b360f12e1","367.666834519","No"
"0xc3b060b4471d73d574836eb31eda6062a9ceb3c9","440.966727968","No"
"0xc3e33b29426d48be5c9052672e45d7eceb4b638a","6798.601307069","No"
"0xc3ed00b10e8444fdd7f07cbb1d23103d417d1391","1144","No"
"0xc41a7a58e2edba3a23bcbe19b97571c0ac434d42","0.32","No"
"0xc45222e71848992aa6c77e7b8755379eaab09437","168.040896577","No"
"0xc4712395d57818d43c77b66700d55c83544127bc","816.64","No"
"0xc47dec7ffde829043b91e904fdaf1e048bdd482c","10560","No"
"0xc48790a98d0667c2926c7d70bd6f956858a6c5dd","130.497394289","No"
"0xc51107dbb2dc3dc36a8525c77cdc216728e8a0b4","2266.983760675","No"
"0xc512cfa2ebebb19207c405f35e7ffeefd7e51dbe","9326.410031295","No"
"0xc559f03a309a2ee663600178ed11389e0d773288","1776.356411855","No"
"0xc5698e720050ea918705b39370d496009d7f3960","216.24232013","No"
"0xc584baecf23c7fb1e7187421517bb3cdf81557f6","551.525836263","No"
"0xc59bfff74f4618e83627e4ecd9ea1cceeb349993","0.8","No"
"0xc6f2f093cf64f4d27d4d20577f370e5fb2c5e39c","166.747593703","No"
"0xc72d450aa17954fc98f785f205d92dcbf5129c29","2477.2","No"
"0xc761afe7b762613f6888a212bea4edd55e33fccc","44","No"
"0xc796e461674bd1807e58295a31b6ee8085acf4a1","69.700659514","No"
"0xc7f092e5f570919998f533b75af96d7c7812e438","17952","No"
"0xc827d6d3d1a70c83af2d8e0d5ca07514615b06d0","321.577468828","No"
"0xc82d9c32e684f168826777279b1164edaee62dfc","0.022","No"
"0xc838addfea6f8291fed02fd31a67d4add1aefb50","178.64","No"
"0xc86498d5eb20ed0f0e60e5e52f2624dfdfff9997","2698.665576525","No"
"0xc8bc90a7a7cd4c5b9d76b2a42dab3ce5060bdc54","4022.304","No"
"0xc8e1a1fd8cc989d5ccd90269aa1f3a3dfeb8fafc","56825.113355261","No"
"0xc933eb1dc1eede0d43d9b03057aedf5dfb825f48","487.877368137","No"
"0xc93971cdbffad862867a0912fa53700f8f0b3c72","22","No"
"0xc95dd383ff92b293ef048a7183ee86c7f32cf0bb","53.68","No"
"0xc98a3dcec786f67fc3629c3238d8365d29b708a8","3386.430157413","No"
"0xc98d3f2454efbe1067b30e93946c5f5b96a44035","8885.401981447","No"
"0xc9bbff78618e5a99bbacef7fce4a8932f0441039","97.065562043","No"
"0xc9c29b1ae99f2633478e6cdfe1b56a0df4c3dcdf","171.5296","No"
"0xca466458b28c10dc2e71ba4f5939a0ca65dd3515","605.44","No"
"0xca9949a61dfe5492c0fb5b6daa17c9a823b18c39","88","No"
"0xcabc5c2192f1dfcc17674ce01155b1066188b878","108.483806039","No"
"0xcaeef6f962388cfd814de557d581b9a677925b9a","132","No"
"0xcaf38c149ebd98133cae43bad04b3e255bdec470","613.549791474","No"
"0xcaf6a4f441d8dcfda65c52b8388ae66b38454cee","880","No"
"0xcb0fc8a8e044cae4e054c22aef1b2296debfa234","238.48","No"
"0xcb46f9a45feb599a06fb4b27ee472831a513ff4a","981.079408734","No"
"0xcb68655ad7920837b38ae815770306b62b8097ca","1512.459204029","No"
"0xcb8a709075776c352db9d271bca649755e71916f","646.668014404","No"
"0xcbb1dddb5a68014825c01638b295c82fa7ec88c3","1760","No"
"0xcbb3ee243870571879ceef3de57ffe8cdc87f226","701.673233565","No"
"0xcbb9696216d583abb82a0b1cf5267cc2b2ff725a","3946.512518355","No"
"0xcbe51893aed9aedf1996f8fbdbe7abe279763769","2339.92","No"
"0xcbe8794286f03c9bc31421a9e8205ca2f506fe9d","145.2","No"
"0xcbedd36e644be6b0501c41313d1e870c18e3ce0b","1576.789446905","No"
"0xcc022513a69f5cb4f364dc588302c4ad121b1dcd","1397.697391623","No"
"0xcc3ecef0473229c48bb765f8b4121dbfe18db0f5","8266.418850378","No"
"0xcc4655930d43a7f305fbb8e9570a4d848d836478","440","No"
"0xcc6147a30926c4870c926b977e442ee9a4a55de5","4191.110792955","No"
"0xcc80cbc2ec0888f677db161a522c131af34f8cb4","969.220587955","No"
"0xcc94b5f6dd16fa747598b07913e3d5e67e83aebc","1558.128","No"
"0xccce593fc0e05831ada6f0e3f4210325e43b6936","895.048","No"
"0xccdd11258adcfdb92a95297a4a7baad704138c39","71.84795687","No"
"0xcd0963dc89af01c1d498a7198be0a3a2dc8e3c41","246.760888807","No"
"0xcd2b4ab1c0eaeb75afe892794bea5c5ae73d41a1","21.07274518","No"
"0xcdb62b8f04cd9cd6a6d475b2d645862abf9d8566","722.501291174","No"
"0xce1717677a355b9ab50db34c9374b4cc274e4193","2023.676204813","No"
"0xce30e177ee263bbc9ea93075ec642640d11dafe6","11834.757401047","No"
"0xce3a393cfe84b6e647651377fcaee52e4e9c64d0","24024","No"
"0xce464d5c7f353fb0a5d5921f72edb3afdebcff79","117.875644979","No"
"0xce6f2a61f5eab2285fab59de3f71f4bf42655f86","506","No"
"0xce7be624f7fa89f16117451c4c08e2da9d17dd23","13860.941914986","No"
"0xce85e8715c4799cbbb28781decc4c9ac2200a63d","704","No"
"0xcf0cb3ea472365b4178a0e5a03f8aa6e862978a6","669.989312448","No"
"0xcf27de5cfafbcdbb36c18b921cc1b8c198cbe066","2999.448003503","No"
"0xcf9d162880cfa92311431d43d9f2f037abde1b32","189.39888","No"
"0xcfc9d897e07a6ac22ad3f44c4dfbef775f1a1b2b","201.241413215","No"
"0xcfd38dd73720ea98f9efa109dcd9ad4308b7fbd8","8431.28","No"
"0xcfe570bf86861f2d2662eda2faab65b50cebb0ff","1441.6776","No"
"0xcff31d815daebd43c509129effee754a619e9e7f","40179.175537098","No"
"0xd02076408d7edef9b31e41bc109c70118241353a","5918.017050138","No"
"0xd036c08ef67767ed5ab9ea8ad91d50b437158032","3856.278485733","No"
"0xd08473ea4fe9a7fd113be24a7262aeacd13cddaf","79.953308089","No"
"0xd09911e13f2ef486f6504cad4399155ec8fcdfd4","500","No"
"0xd0cbd55551a2c626931de293b40f329e6acfda0a","269.821869786","No"
"0xd149622a8527382cdcb610dd1a70e2de6847f786","6523.403551365","No"
"0xd1629ca8b2679310f175d023b1840cf343003db5","2204.787942578","No"
"0xd17fe3d3003cffc755fe1646a0ea5104437b945b","88","No"
"0xd1879e78309fe6deedec70d33fb21ac4ca59dc48","880","No"
"0xd1b20497b00590a233aed45a0868df75612e7328","150.084","No"
"0xd204dee0fb188f477be115e8c5e67cb8d0e8ac3c","664.834831343","No"
"0xd22d9c2597ea471056c363d4371837258d9751ac","2362.350203471","No"
"0xd23b020b367fa237cfe6da268345f1ca7094e8f0","1389.899051575","No"
"0xd28972af1a668d3914edc12dc64344022b787e90","121.331496","No"
"0xd2960ce69b3e6b953373d92b995bef7268cc6583","264","No"
"0xd2a9823e205992e685befa75da37a58011e4fb61","420.902390748","No"
"0xd2dfe769dcee03ac80592a1b0deb1d065f7a318a","2189.679993761","No"
"0xd2fbf964ccf7b0c56e2e0986ada48111bd8f9484","2079.499136","No"
"0xd32390e438ffbd1417b617c1b6d23285f91f0ecc","473.258854376","No"
"0xd392f0b5381aa019524ac6600e65429957b2327c","3400.817535166","No"
"0xd3a26ba2bb85dfcc83c6ddd52b89b183313faa70","6373.666161424","No"
"0xd4325be74c2a39987f44fa42bc6ca265c1db5c49","1288.32","No"
"0xd4389daf747ad8b029f983de2d44236e422f3be7","222.773074965","No"
"0xd45787059d3d1f9660c89da9834d00d696980377","2150.002729832","No"
"0xd48b3814d2542e8ffbf173124a3605b0fa66cd55","407.236014673","No"
"0xd4dbc5b32ba30331f73ea4e1694221dbf60eca60","1760","No"
"0xd4e3ff63123521b146c946c18db6fb464c52a23b","835.12","No"
"0xd53c1f049640b1b677ffeb8618ad5edf4e202c19","88","No"
"0xd567db1fe94819fcd8d6a42e5cd606ce171c6d83","41895.92","No"
"0xd5c24f532dcbeefad59a200e292d3d9ee9cd81e9","28886","No"
"0xd5d0a3da3bd18e978e8471509ec326d1aeee006a","804.54086331","No"
"0xd5eeee0ea4fe8e265f64e58142b7f21c14ac8f89","860.652245652","No"
"0xd601ab6d51d67c9120d270a7da805455cdfe6161","33309.296040417","No"
"0xd610b72656fbdbbc0169a2a53938ecd254f614c4","283.531606649","No"
"0xd6d62006b3c8291084c2b0a91f47f163fd6c79e5","6909.849327299","No"
"0xd78e7fd3f38d9f16477b39d7c05850c466d0c15a","16476.74512","No"
"0xd80d72efd83f3dd0adf5ed5ba2535ee026564618","1144","No"
"0xd888d475a9862a68868a105b8e16c74ddf8bbc2a","35.2","No"
"0xd8de5aae7359231fe93f5e16814bfa3dfb0cd7a9","2475.598521003","No"
"0xd8ee6e7f9cd9d23401680c99ce61e2e789b8cd66","169.000057212","No"
"0xd8f22a0b2b9810b84d8ff9da972b7d328b51252c","1611.991840289","No"
"0xd8f6ae91cb777706206aee7017b770a9a6778bac","2364.698181069","No"
"0xd9021ed55749fd6b6851eb06e3bf081846fbc1d7","162.038166343","No"
"0xd9232f0fa3037dbda79d4d07a69e6f8f3e9c3f7e","123.2","No"
"0xd94c3e73223101185c96784524f51ea826104e76","704","No"
"0xd96adc0c01fbb5da8b61d6179ec4f4276e4c1fa6","1020.843982182","No"
"0xd96f7f2573b6c1bbda9b48771318d14c66c7e621","1326.1688","No"
"0xd9d45fa38c6e3ee1e031d8659fa94c396e3169bf","2432.577744841","No"
"0xd9dc1c90ba57530da5562edcdf22151436bf643c","157.56488","No"
"0xd9e549dbe5e3ab288ad6998b23d2fd89e752ab34","2175.596779729","No"
"0xd9e82e0748ecd8ce9ad82fbe310eff63681dd225","326.740863081","No"
"0xda29acdd8aba9f3311ede592874c695bf47a2a59","804.22161875","No"
"0xda4b2b0a59961727fb3336e7ce15c1dcafaf9dce","352","No"
"0xda504e7e5abf1fe120cd1e7c5861ec1daa30da39","5793.7792","No"
"0xda779f21907750e860cdacfd1b76432e8b077d28","200","No"
"0xdaa0489d88519919501c5b360355749f2b01bcb0","1584","No"
"0xdaf417951424b343656c35df1abecd60bc52463d","11619.99753542","No"
"0xdb93e6500b26532722db422f316b59cf5e1ef1ea","598.4","No"
"0xdbc33ed35d265b9cf051acb458eeb080eb39a5de","4400","No"
"0xdbc8f4346cab59be35c4131e23fd442b0638ab31","47.959736437","No"
"0xdc2c5df2cb0290df323a8418ed7fed879547a812","1469.723926377","No"
"0xdc5bdf9dc93f674310ad86b69222adeb333fa13e","10019.759002725","No"
"0xdc9ed8fd5ee7bf3f225afc6c314a6455e6b1db35","39.6","No"
"0xdd0eaba4557ba3df948ca54b2a68ec77fb188de0","98.74656","No"
"0xdd1dc32c265e0a05a8aafd56c1a5a72e7b2c7f2c","47813.714784897","No"
"0xdd9697d2321da62d560fa193afc8c856859b611f","176","No"
"0xddb9ae35c78fd5f234f952359b207142259d7e00","2218.557634912","No"
"0xde9efb30d7022dcd2a6645ada4f593d4a5c5cb94","121.64458403","No"
"0xdea1c8e9e617a84506c9fdd2dc3548c45d06c009","5827.9645334","No"
"0xded6d8502c65301fc6b916e9a8ebbd28c0b47cf0","340.377211665","No"
"0xdef4a2e26e6195033b539085b4573d7c21d39264","39145.622146668","No"
"0xdefb9335b0904351c194fa417ad7cbf562870733","0.018793205","No"
"0xdf5a321fa983f66a662b9519de1e1b6ac46189ba","599.28","No"
"0xdf65fe0d60e8cd797381aaf3a0e893c511a3a45b","308.114312882","No"
"0xdf91b3538f6b4bfaa27d91f224d54fe6ded36310","95.92","No"
"0xdfbcef771a8b864993feff877725c45796088c8f","264","No"
"0xe04b9157bcf2701cc47ca439c060284c3a11e8a4","205.381489314","No"
"0xe0a3a7826b62c3f776763d054853975db11fde00","176","No"
"0xe0e850770680c488a70b24b7c26edbb7e0be7290","660.605033895","No"
"0xe1096d9dddc7f42127c58e5e4b2f2f4470070106","4954.126625562","No"
"0xe1bcca0b8e08f12d4b49ed1efcab40b508c06aaa","693.074459324","No"
"0xe243e448a73cb88aeedfaf6bb79ddd9717291caf","252.049931646","No"
"0xe27b4fc81e64139c02fb23b4b67d3b6ce7456e67","0.643235907","No"
"0xe2807c795947eee3b13371ce5e9c605eb085050f","4854.96446543","No"
"0xe28142f5a0ab4a513fd97c278ec3fe65333bffa4","32.263653536","No"
"0xe2ccf4d0136767ea36c29bc623e0e7ad83d59c96","7906.251329006","No"
"0xe39dbd6a7e3ed11c4d32eaa8e5c069ef31556511","2816","No"
"0xe3a99c0f4c0a6a4dbf8bd926b32af2c297ff1b50","500.538763781","No"
"0xe3badb1b8adbfbbc9034f33b6c9ffa83f8ce1443","665.191205814","No"
"0xe4001ad2e9b9c3d68507afd3d21e00cba112adc0","2000.675174938","No"
"0xe417c69bcd840af2c26d957c68f68b6029ba4254","59164.652025282","No"
"0xe46923bc960397ec2ec2b27e67120058a04e672d","2297.50063792","No"
"0xe4d98e9240c923b9945921b411064bd81319774a","880","No"
"0xe4da60ee10dbc52f3b032f99fcf2fffa83a62ba4","769.011704278","No"
"0xe521761dffe7756359e3edec07c698fe1eca1b98","88","No"
"0xe54229a83b80fdbf33063f13ea902217c8733cd7","48.03030589","No"
"0xe54ef5564b09b4c81d9f72f997c397bfc212dd0e","2465.022423531","No"
"0xe55b1947aa83bf1011a04f332b75e39bde5fde04","310.453595675","No"
"0xe55e3465f2d42b5027689ca6038f92fa15970c3f","880","No"
"0xe5f7a623549a1f4dab126c6f0725ef2c31e39f55","33099.086720209","No"
"0xe6788351eca7098ca9da3c7f2af19a04ea57dd03","88.88","No"
"0xe6926fa3ce1b37c2b146a2813e0124e9954619d0","401.196870622","No"
"0xe6a0f50af46aa1deaa736e18e2a6470d181892c8","30.0981208","No"
"0xe6ccf64a728afaff2471f568fe3c9c5014c5d47d","281.691953635","No"
"0xe8098c8bef21e394b5bc5f73d975bf08c6bf4e3b","220","No"
"0xe82b4368bfbb57ce20186265122cbae17b1d44de","2500.403327405","No"
"0xe86ccc207545e6482f8f1f17be3625ed3c67f247","815.326520282","No"
"0xe8a98fa78e3e36b28f949c9ca83dda37de20139d","2749.672687664","No"
"0xe8ebf9d1251b207b12d761498ed37763e2a31d5a","6570.387080423","No"
"0xe977058b590cfcbe4c2a4126d9d709c56e9c1d32","0.838064998","No"
"0xe97c5a1a75f2b1fd50df64b839d3bb6db4e595b3","124.778383395","No"
"0xe9f3e66d572f80b507281853e03b06e3742547cf","2562.357799917","No"
"0xea1fa104d105763828cbd0d842d59ecbb9efa305","165.462463148","No"
"0xea26996bd8696ce6bc706d35c9aec97a03cd4e09","573.626545671","No"
"0xea8c50e46270a7975121d2e9af14f8ae90391dc3","779.763315759","No"
"0xeaa888d124f46deaefb8f8506fe1e7bfaed5c739","19674.722943717","No"
"0xeaedce11b93790f3be6a359677cbffc4ea63394e","229.330537665","No"
